No,dteday,Musim,Tahun,Bulan,Jam,Hari_Libur,Hari,Hari_Kerja,Cuaca,Suhu,Suhu yang Dirasakan,Kelembaban,Kecepatan Angin,Jumlah
216,1/10/2011,Musim Dingin,0,Januari,7,Tidak,Minggu,Iya,Cerah,0.12,0.1212,0.5,0.2239,77
217,1/10/2011,Musim Dingin,0,Januari,8,Tidak,Minggu,Iya,Berawan,0.12,0.1212,0.5,0.2836,188
218,1/10/2011,Musim Dingin,0,Januari,9,Tidak,Minggu,Iya,Berawan,0.14,0.1212,0.5,0.2537,94
219,1/10/2011,Musim Dingin,0,Januari,10,Tidak,Minggu,Iya,Berawan,0.14,0.1212,0.5,0.2985,31
220,1/10/2011,Musim Dingin,0,Januari,11,Tidak,Minggu,Iya,Berawan,0.16,0.1364,0.47,0.2836,30
221,1/10/2011,Musim Dingin,0,Januari,12,Tidak,Minggu,Iya,Berawan,0.2,0.1818,0.4,0.2836,52
222,1/10/2011,Musim Dingin,0,Januari,13,Tidak,Minggu,Iya,Berawan,0.2,0.1818,0.4,0.2836,54
223,1/10/2011,Musim Dingin,0,Januari,14,Tidak,Minggu,Iya,Berawan,0.2,0.197,0.4,0.2239,47
224,1/10/2011,Musim Dingin,0,Januari,15,Tidak,Minggu,Iya,Berawan,0.2,0.197,0.4,0.2239,45
225,1/10/2011,Musim Dingin,0,Januari,16,Tidak,Minggu,Iya,Cerah,0.2,0.2121,0.4,0.1343,74
226,1/10/2011,Musim Dingin,0,Januari,17,Tidak,Minggu,Iya,Cerah,0.2,0.2273,0.4,0.1045,178
227,1/10/2011,Musim Dingin,0,Januari,18,Tidak,Minggu,Iya,Cerah,0.2,0.197,0.4,0.2239,155
228,1/10/2011,Musim Dingin,0,Januari,19,Tidak,Minggu,Iya,Cerah,0.16,0.1667,0.47,0.1642,95
229,1/10/2011,Musim Dingin,0,Januari,20,Tidak,Minggu,Iya,Cerah,0.16,0.1667,0.5,0.1642,74
230,1/10/2011,Musim Dingin,0,Januari,21,Tidak,Minggu,Iya,Cerah,0.14,0.1364,0.59,0.194,38
231,1/10/2011,Musim Dingin,0,Januari,22,Tidak,Minggu,Iya,Cerah,0.14,0.1515,0.59,0.1642,24
232,1/10/2011,Musim Dingin,0,Januari,23,Tidak,Minggu,Iya,Cerah,0.14,0.1515,0.59,0.1642,18
233,1/11/2011,Musim Dingin,0,Januari,0,Tidak,Senin,Iya,Cerah,0.14,0.1667,0.59,0.1045,12
234,1/11/2011,Musim Dingin,0,Januari,1,Tidak,Senin,Iya,Cerah,0.14,0.1515,0.59,0.1642,3
235,1/11/2011,Musim Dingin,0,Januari,2,Tidak,Senin,Iya,Berawan,0.16,0.1515,0.55,0.194,3
236,1/11/2011,Musim Dingin,0,Januari,5,Tidak,Senin,Iya,Berawan,0.16,0.1818,0.55,0.1343,6
237,1/11/2011,Musim Dingin,0,Januari,6,Tidak,Senin,Iya,Berawan,0.16,0.1818,0.55,0.1343,27
238,1/11/2011,Musim Dingin,0,Januari,7,Tidak,Senin,Iya,Berawan,0.16,0.2273,0.55,0,99
239,1/11/2011,Musim Dingin,0,Januari,8,Tidak,Senin,Iya,Berawan,0.18,0.2121,0.51,0.0896,217
240,1/11/2011,Musim Dingin,0,Januari,9,Tidak,Senin,Iya,Berawan,0.18,0.197,0.51,0.1642,130
241,1/11/2011,Musim Dingin,0,Januari,10,Tidak,Senin,Iya,Berawan,0.2,0.2121,0.51,0.1642,54
242,1/11/2011,Musim Dingin,0,Januari,11,Tidak,Senin,Iya,Berawan,0.2,0.2121,0.47,0.1343,35
243,1/11/2011,Musim Dingin,0,Januari,12,Tidak,Senin,Iya,Berawan,0.2,0.2273,0.51,0.1045,57
244,1/11/2011,Musim Dingin,0,Januari,13,Tidak,Senin,Iya,Berawan,0.2,0.2273,0.59,0.0896,52
245,1/11/2011,Musim Dingin,0,Januari,14,Tidak,Senin,Iya,Berawan,0.2,0.2273,0.59,0.0896,63
246,1/11/2011,Musim Dingin,0,Januari,15,Tidak,Senin,Iya,Berawan,0.16,0.197,0.8,0.0896,47
247,1/11/2011,Musim Dingin,0,Januari,16,Tidak,Senin,Iya,Berawan,0.16,0.1515,0.86,0.2239,76
248,1/11/2011,Musim Dingin,0,Januari,17,Tidak,Senin,Iya,Berawan,0.16,0.1515,0.86,0.2239,136
249,1/11/2011,Musim Dingin,0,Januari,18,Tidak,Senin,Iya,Hujan,0.16,0.1818,0.93,0.1045,95
250,1/11/2011,Musim Dingin,0,Januari,19,Tidak,Senin,Iya,Hujan,0.16,0.2273,0.93,0,51
251,1/11/2011,Musim Dingin,0,Januari,20,Tidak,Senin,Iya,Hujan,0.16,0.1515,0.93,0.194,32
252,1/11/2011,Musim Dingin,0,Januari,21,Tidak,Senin,Iya,Hujan,0.16,0.197,0.86,0.0896,20
253,1/11/2011,Musim Dingin,0,Januari,22,Tidak,Senin,Iya,Hujan,0.16,0.1818,0.93,0.1045,29
254,1/11/2011,Musim Dingin,0,Januari,23,Tidak,Senin,Iya,Hujan,0.16,0.197,0.93,0.0896,19
255,1/12/2011,Musim Dingin,0,Januari,0,Tidak,Selasa,Iya,Berawan,0.16,0.197,0.86,0.0896,7
256,1/12/2011,Musim Dingin,0,Januari,1,Tidak,Selasa,Iya,Berawan,0.16,0.1818,0.86,0.1045,6
257,1/12/2011,Musim Dingin,0,Januari,2,Tidak,Selasa,Iya,Cerah,0.14,0.1515,0.86,0.1343,1
258,1/12/2011,Musim Dingin,0,Januari,5,Tidak,Selasa,Iya,Cerah,0.14,0.1515,0.86,0.1642,5
259,1/12/2011,Musim Dingin,0,Januari,6,Tidak,Selasa,Iya,Cerah,0.12,0.1515,0.93,0.1343,16
260,1/12/2011,Musim Dingin,0,Januari,7,Tidak,Selasa,Iya,Cerah,0.14,0.1515,0.69,0.1343,54
261,1/12/2011,Musim Dingin,0,Januari,8,Tidak,Selasa,Iya,Cerah,0.16,0.1667,0.59,0.1642,128
262,1/12/2011,Musim Dingin,0,Januari,9,Tidak,Selasa,Iya,Cerah,0.16,0.1364,0.59,0.3284,81
263,1/12/2011,Musim Dingin,0,Januari,10,Tidak,Selasa,Iya,Cerah,0.18,0.1818,0.55,0.2239,39
264,1/12/2011,Musim Dingin,0,Januari,11,Tidak,Selasa,Iya,Cerah,0.2,0.1818,0.51,0.3881,35
265,1/12/2011,Musim Dingin,0,Januari,12,Tidak,Selasa,Iya,Cerah,0.2,0.1515,0.47,0.5821,55
266,1/12/2011,Musim Dingin,0,Januari,13,Tidak,Selasa,Iya,Cerah,0.22,0.197,0.44,0.3582,49
267,1/12/2011,Musim Dingin,0,Januari,14,Tidak,Selasa,Iya,Cerah,0.2,0.1818,0.47,0.3284,44
268,1/12/2011,Musim Dingin,0,Januari,15,Tidak,Selasa,Iya,Cerah,0.2,0.1667,0.47,0.4179,49
269,1/12/2011,Musim Dingin,0,Januari,16,Tidak,Selasa,Iya,Cerah,0.22,0.197,0.44,0.3284,68
270,1/12/2011,Musim Dingin,0,Januari,17,Tidak,Selasa,Iya,Cerah,0.2,0.1818,0.47,0.3582,139
271,1/12/2011,Musim Dingin,0,Januari,18,Tidak,Selasa,Iya,Cerah,0.2,0.1515,0.47,0.5224,137
272,1/12/2011,Musim Dingin,0,Januari,19,Tidak,Selasa,Iya,Cerah,0.18,0.1515,0.47,0.4179,83
273,1/12/2011,Musim Dingin,0,Januari,20,Tidak,Selasa,Iya,Cerah,0.16,0.1364,0.5,0.3284,56
274,1/12/2011,Musim Dingin,0,Januari,21,Tidak,Selasa,Iya,Cerah,0.16,0.1364,0.55,0.3284,57
275,1/12/2011,Musim Dingin,0,Januari,22,Tidak,Selasa,Iya,Cerah,0.16,0.1212,0.55,0.4478,33
276,1/12/2011,Musim Dingin,0,Januari,23,Tidak,Selasa,Iya,Cerah,0.14,0.1061,0.59,0.4179,20
277,1/13/2011,Musim Dingin,0,Januari,0,Tidak,Rabu,Iya,Cerah,0.14,0.1212,0.59,0.2836,7
278,1/13/2011,Musim Dingin,0,Januari,1,Tidak,Rabu,Iya,Cerah,0.14,0.1212,0.5,0.2836,2
279,1/13/2011,Musim Dingin,0,Januari,2,Tidak,Rabu,Iya,Cerah,0.14,0.1212,0.5,0.3582,2
280,1/13/2011,Musim Dingin,0,Januari,3,Tidak,Rabu,Iya,Cerah,0.14,0.1212,0.5,0.3284,3
281,1/13/2011,Musim Dingin,0,Januari,4,Tidak,Rabu,Iya,Cerah,0.14,0.1212,0.5,0.2537,4
282,1/13/2011,Musim Dingin,0,Januari,5,Tidak,Rabu,Iya,Cerah,0.14,0.1212,0.5,0.2985,3
283,1/13/2011,Musim Dingin,0,Januari,6,Tidak,Rabu,Iya,Cerah,0.12,0.1515,0.54,0.1343,28
284,1/13/2011,Musim Dingin,0,Januari,7,Tidak,Rabu,Iya,Cerah,0.12,0.1515,0.54,0.1343,72
285,1/13/2011,Musim Dingin,0,Januari,8,Tidak,Rabu,Iya,Cerah,0.14,0.1364,0.5,0.194,202
286,1/13/2011,Musim Dingin,0,Januari,9,Tidak,Rabu,Iya,Cerah,0.14,0.1212,0.5,0.3284,139
287,1/13/2011,Musim Dingin,0,Januari,10,Tidak,Rabu,Iya,Berawan,0.16,0.1364,0.5,0.3582,38
288,1/13/2011,Musim Dingin,0,Januari,11,Tidak,Rabu,Iya,Berawan,0.2,0.1667,0.44,0.4478,37
289,1/13/2011,Musim Dingin,0,Januari,12,Tidak,Rabu,Iya,Cerah,0.2,0.1667,0.44,0.4179,52
290,1/13/2011,Musim Dingin,0,Januari,13,Tidak,Rabu,Iya,Cerah,0.22,0.197,0.41,0.4478,83
291,1/13/2011,Musim Dingin,0,Januari,14,Tidak,Rabu,Iya,Cerah,0.22,0.197,0.41,0.3881,42
292,1/13/2011,Musim Dingin,0,Januari,15,Tidak,Rabu,Iya,Cerah,0.24,0.2121,0.38,0.2985,60
293,1/13/2011,Musim Dingin,0,Januari,16,Tidak,Rabu,Iya,Cerah,0.24,0.2121,0.38,0.3582,78
294,1/13/2011,Musim Dingin,0,Januari,17,Tidak,Rabu,Iya,Cerah,0.2,0.1818,0.4,0.2836,162
295,1/13/2011,Musim Dingin,0,Januari,18,Tidak,Rabu,Iya,Cerah,0.2,0.1818,0.4,0.3284,144
296,1/13/2011,Musim Dingin,0,Januari,19,Tidak,Rabu,Iya,Cerah,0.16,0.1515,0.47,0.2537,99
297,1/13/2011,Musim Dingin,0,Januari,20,Tidak,Rabu,Iya,Cerah,0.16,0.1515,0.47,0.2239,64
298,1/13/2011,Musim Dingin,0,Januari,21,Tidak,Rabu,Iya,Cerah,0.14,0.1212,0.46,0.2985,40
299,1/13/2011,Musim Dingin,0,Januari,22,Tidak,Rabu,Iya,Cerah,0.14,0.1212,0.46,0.3284,30
300,1/13/2011,Musim Dingin,0,Januari,23,Tidak,Rabu,Iya,Cerah,0.12,0.1364,0.5,0.194,15
301,1/14/2011,Musim Dingin,0,Januari,0,Tidak,Kamis,Iya,Cerah,0.12,0.1364,0.5,0.194,14
302,1/14/2011,Musim Dingin,0,Januari,1,Tidak,Kamis,Iya,Cerah,0.1,0.1212,0.54,0.1642,5
303,1/14/2011,Musim Dingin,0,Januari,2,Tidak,Kamis,Iya,Cerah,0.1,0.1212,0.54,0.1343,1
304,1/14/2011,Musim Dingin,0,Januari,3,Tidak,Kamis,Iya,Cerah,0.1,0.1364,0.54,0.1045,1
305,1/14/2011,Musim Dingin,0,Januari,5,Tidak,Kamis,Iya,Cerah,0.1,0.1364,0.54,0.0896,8
306,1/14/2011,Musim Dingin,0,Januari,6,Tidak,Kamis,Iya,Cerah,0.1,0.1818,0.54,0,17
307,1/14/2011,Musim Dingin,0,Januari,7,Tidak,Kamis,Iya,Cerah,0.1,0.1212,0.74,0.1642,70
308,1/14/2011,Musim Dingin,0,Januari,8,Tidak,Kamis,Iya,Cerah,0.12,0.1667,0.68,0,158
309,1/14/2011,Musim Dingin,0,Januari,9,Tidak,Kamis,Iya,Cerah,0.14,0.1515,0.69,0.1343,117
310,1/14/2011,Musim Dingin,0,Januari,10,Tidak,Kamis,Iya,Cerah,0.18,0.1818,0.55,0.194,44
311,1/14/2011,Musim Dingin,0,Januari,11,Tidak,Kamis,Iya,Cerah,0.18,0.1667,0.51,0.2836,53
312,1/14/2011,Musim Dingin,0,Januari,12,Tidak,Kamis,Iya,Cerah,0.2,0.197,0.44,0.2537,61
313,1/14/2011,Musim Dingin,0,Januari,13,Tidak,Kamis,Iya,Cerah,0.22,0.197,0.37,0.3881,77
314,1/14/2011,Musim Dingin,0,Januari,14,Tidak,Kamis,Iya,Cerah,0.22,0.2121,0.41,0.2836,64
315,1/14/2011,Musim Dingin,0,Januari,15,Tidak,Kamis,Iya,Cerah,0.24,0.2424,0.38,0.1642,68
316,1/14/2011,Musim Dingin,0,Januari,16,Tidak,Kamis,Iya,Cerah,0.22,0.2424,0.41,0.1045,90
317,1/14/2011,Musim Dingin,0,Januari,17,Tidak,Kamis,Iya,Cerah,0.22,0.2273,0.41,0.1642,159
318,1/14/2011,Musim Dingin,0,Januari,18,Tidak,Kamis,Iya,Cerah,0.2,0.2576,0.47,0,139
319,1/14/2011,Musim Dingin,0,Januari,19,Tidak,Kamis,Iya,Cerah,0.16,0.197,0.59,0.0896,92
320,1/14/2011,Musim Dingin,0,Januari,20,Tidak,Kamis,Iya,Cerah,0.18,0.2424,0.59,0,68
321,1/14/2011,Musim Dingin,0,Januari,21,Tidak,Kamis,Iya,Cerah,0.16,0.2273,0.69,0,52
322,1/14/2011,Musim Dingin,0,Januari,22,Tidak,Kamis,Iya,Berawan,0.16,0.2273,0.69,0,36
323,1/14/2011,Musim Dingin,0,Januari,23,Tidak,Kamis,Iya,Berawan,0.18,0.2424,0.55,0,27
324,1/15/2011,Musim Dingin,0,Januari,0,Tidak,Jumat,Tidak,Cerah,0.18,0.2424,0.55,0,28
325,1/15/2011,Musim Dingin,0,Januari,1,Tidak,Jumat,Tidak,Berawan,0.16,0.197,0.59,0.0896,20
326,1/15/2011,Musim Dingin,0,Januari,2,Tidak,Jumat,Tidak,Berawan,0.16,0.197,0.59,0.0896,12
327,1/15/2011,Musim Dingin,0,Januari,3,Tidak,Jumat,Tidak,Berawan,0.16,0.2273,0.59,0,8
328,1/15/2011,Musim Dingin,0,Januari,4,Tidak,Jumat,Tidak,Berawan,0.16,0.2273,0.59,0,5
329,1/15/2011,Musim Dingin,0,Januari,5,Tidak,Jumat,Tidak,Cerah,0.16,0.2273,0.59,0,1
330,1/15/2011,Musim Dingin,0,Januari,6,Tidak,Jumat,Tidak,Cerah,0.14,0.1667,0.63,0.1045,3
331,1/15/2011,Musim Dingin,0,Januari,7,Tidak,Jumat,Tidak,Cerah,0.14,0.2121,0.63,0,10
332,1/15/2011,Musim Dingin,0,Januari,8,Tidak,Jumat,Tidak,Cerah,0.14,0.1515,0.63,0.1343,23
333,1/15/2011,Musim Dingin,0,Januari,9,Tidak,Jumat,Tidak,Cerah,0.16,0.1818,0.64,0.1343,33
334,1/15/2011,Musim Dingin,0,Januari,10,Tidak,Jumat,Tidak,Cerah,0.18,0.197,0.59,0.1642,59
335,1/15/2011,Musim Dingin,0,Januari,11,Tidak,Jumat,Tidak,Cerah,0.2,0.197,0.55,0.2239,72
336,1/15/2011,Musim Dingin,0,Januari,12,Tidak,Jumat,Tidak,Cerah,0.24,0.2273,0.48,0.2239,89
337,1/15/2011,Musim Dingin,0,Januari,13,Tidak,Jumat,Tidak,Cerah,0.28,0.2576,0.38,0.2985,101
338,1/15/2011,Musim Dingin,0,Januari,14,Tidak,Jumat,Tidak,Cerah,0.3,0.2879,0.39,0.2836,118
339,1/15/2011,Musim Dingin,0,Januari,15,Tidak,Jumat,Tidak,Berawan,0.32,0.3182,0.36,0.194,129
340,1/15/2011,Musim Dingin,0,Januari,16,Tidak,Jumat,Tidak,Berawan,0.34,0.3333,0.34,0.194,128
341,1/15/2011,Musim Dingin,0,Januari,17,Tidak,Jumat,Tidak,Berawan,0.32,0.303,0.36,0.2836,83
342,1/15/2011,Musim Dingin,0,Januari,18,Tidak,Jumat,Tidak,Berawan,0.3,0.2879,0.45,0.2537,84
343,1/15/2011,Musim Dingin,0,Januari,19,Tidak,Jumat,Tidak,Berawan,0.32,0.303,0.39,0.2537,74
344,1/15/2011,Musim Dingin,0,Januari,20,Tidak,Jumat,Tidak,Berawan,0.32,0.303,0.39,0.2537,41
345,1/15/2011,Musim Dingin,0,Januari,21,Tidak,Jumat,Tidak,Berawan,0.32,0.303,0.39,0.2239,57
346,1/15/2011,Musim Dingin,0,Januari,22,Tidak,Jumat,Tidak,Berawan,0.3,0.3182,0.42,0.1045,26
347,1/15/2011,Musim Dingin,0,Januari,23,Tidak,Jumat,Tidak,Cerah,0.3,0.2879,0.45,0.2836,44
348,1/16/2011,Musim Dingin,0,Januari,0,Tidak,Sabtu,Tidak,Cerah,0.26,0.303,0.56,0,39
349,1/16/2011,Musim Dingin,0,Januari,1,Tidak,Sabtu,Tidak,Cerah,0.26,0.2727,0.56,0.1343,23
350,1/16/2011,Musim Dingin,0,Januari,2,Tidak,Sabtu,Tidak,Cerah,0.26,0.2879,0.56,0.0896,16
351,1/16/2011,Musim Dingin,0,Januari,3,Tidak,Sabtu,Tidak,Cerah,0.22,0.2727,0.69,0,15
352,1/16/2011,Musim Dingin,0,Januari,4,Tidak,Sabtu,Tidak,Cerah,0.26,0.2576,0.56,0.1642,1
353,1/16/2011,Musim Dingin,0,Januari,5,Tidak,Sabtu,Tidak,Berawan,0.26,0.2576,0.56,0.1642,2
354,1/16/2011,Musim Dingin,0,Januari,6,Tidak,Sabtu,Tidak,Berawan,0.26,0.2576,0.56,0.1642,1
355,1/16/2011,Musim Dingin,0,Januari,7,Tidak,Sabtu,Tidak,Berawan,0.24,0.2121,0.56,0.2985,3
356,1/16/2011,Musim Dingin,0,Januari,8,Tidak,Sabtu,Tidak,Cerah,0.22,0.2121,0.55,0.2836,18
357,1/16/2011,Musim Dingin,0,Januari,9,Tidak,Sabtu,Tidak,Cerah,0.22,0.2121,0.51,0.2537,32
358,1/16/2011,Musim Dingin,0,Januari,10,Tidak,Sabtu,Tidak,Cerah,0.22,0.2121,0.51,0.2836,79
359,1/16/2011,Musim Dingin,0,Januari,11,Tidak,Sabtu,Tidak,Cerah,0.24,0.2273,0.44,0.2537,93
360,1/16/2011,Musim Dingin,0,Januari,12,Tidak,Sabtu,Tidak,Cerah,0.24,0.2121,0.41,0.2836,104
361,1/16/2011,Musim Dingin,0,Januari,13,Tidak,Sabtu,Tidak,Cerah,0.26,0.2273,0.35,0.2985,118
362,1/16/2011,Musim Dingin,0,Januari,14,Tidak,Sabtu,Tidak,Cerah,0.28,0.2727,0.36,0.2537,91
363,1/16/2011,Musim Dingin,0,Januari,15,Tidak,Sabtu,Tidak,Cerah,0.26,0.2424,0.38,0.2537,113
364,1/16/2011,Musim Dingin,0,Januari,16,Tidak,Sabtu,Tidak,Cerah,0.24,0.2273,0.38,0.2239,99
365,1/16/2011,Musim Dingin,0,Januari,17,Tidak,Sabtu,Tidak,Cerah,0.22,0.2121,0.37,0.2537,105
366,1/16/2011,Musim Dingin,0,Januari,18,Tidak,Sabtu,Tidak,Cerah,0.2,0.2121,0.4,0.1642,67
367,1/16/2011,Musim Dingin,0,Januari,19,Tidak,Sabtu,Tidak,Cerah,0.18,0.197,0.47,0.1343,61
368,1/16/2011,Musim Dingin,0,Januari,20,Tidak,Sabtu,Tidak,Cerah,0.18,0.197,0.47,0.1642,57
369,1/16/2011,Musim Dingin,0,Januari,21,Tidak,Sabtu,Tidak,Cerah,0.18,0.197,0.51,0.1642,28
370,1/16/2011,Musim Dingin,0,Januari,22,Tidak,Sabtu,Tidak,Berawan,0.2,0.2121,0.49,0.1343,21
371,1/16/2011,Musim Dingin,0,Januari,23,Tidak,Sabtu,Tidak,Berawan,0.2,0.2273,0.4,0.1045,18
372,1/17/2011,Musim Dingin,0,Januari,0,Iya,Minggu,Tidak,Berawan,0.2,0.197,0.47,0.2239,17
373,1/17/2011,Musim Dingin,0,Januari,1,Iya,Minggu,Tidak,Berawan,0.2,0.197,0.44,0.194,16
374,1/17/2011,Musim Dingin,0,Januari,2,Iya,Minggu,Tidak,Berawan,0.18,0.1667,0.43,0.2537,8
375,1/17/2011,Musim Dingin,0,Januari,3,Iya,Minggu,Tidak,Berawan,0.18,0.1818,0.43,0.194,2
376,1/17/2011,Musim Dingin,0,Januari,4,Iya,Minggu,Tidak,Berawan,0.18,0.197,0.43,0.1343,3
377,1/17/2011,Musim Dingin,0,Januari,5,Iya,Minggu,Tidak,Berawan,0.18,0.197,0.43,0.1642,1
378,1/17/2011,Musim Dingin,0,Januari,6,Iya,Minggu,Tidak,Berawan,0.18,0.1818,0.43,0.194,5
379,1/17/2011,Musim Dingin,0,Januari,7,Iya,Minggu,Tidak,Berawan,0.16,0.1818,0.5,0.1343,13
380,1/17/2011,Musim Dingin,0,Januari,8,Iya,Minggu,Tidak,Berawan,0.16,0.1515,0.47,0.2239,33
381,1/17/2011,Musim Dingin,0,Januari,9,Iya,Minggu,Tidak,Berawan,0.16,0.1515,0.47,0.2239,47
382,1/17/2011,Musim Dingin,0,Januari,10,Iya,Minggu,Tidak,Berawan,0.16,0.1515,0.5,0.2537,57
383,1/17/2011,Musim Dingin,0,Januari,11,Iya,Minggu,Tidak,Berawan,0.16,0.1515,0.55,0.194,64
384,1/17/2011,Musim Dingin,0,Januari,12,Iya,Minggu,Tidak,Berawan,0.18,0.197,0.47,0.1343,80
385,1/17/2011,Musim Dingin,0,Januari,13,Iya,Minggu,Tidak,Berawan,0.18,0.197,0.47,0.1343,93
386,1/17/2011,Musim Dingin,0,Januari,14,Iya,Minggu,Tidak,Berawan,0.18,0.2121,0.43,0.1045,86
387,1/17/2011,Musim Dingin,0,Januari,15,Iya,Minggu,Tidak,Berawan,0.2,0.2121,0.47,0.1642,93
388,1/17/2011,Musim Dingin,0,Januari,16,Iya,Minggu,Tidak,Berawan,0.2,0.2121,0.47,0.1642,82
389,1/17/2011,Musim Dingin,0,Januari,17,Iya,Minggu,Tidak,Cerah,0.2,0.197,0.51,0.194,71
390,1/17/2011,Musim Dingin,0,Januari,18,Iya,Minggu,Tidak,Berawan,0.18,0.1667,0.55,0.2537,92
391,1/17/2011,Musim Dingin,0,Januari,19,Iya,Minggu,Tidak,Hujan,0.18,0.1818,0.59,0.194,60
392,1/17/2011,Musim Dingin,0,Januari,20,Iya,Minggu,Tidak,Hujan,0.16,0.1515,0.8,0.194,33
393,1/17/2011,Musim Dingin,0,Januari,21,Iya,Minggu,Tidak,Hujan,0.16,0.1515,0.8,0.194,27
394,1/17/2011,Musim Dingin,0,Januari,22,Iya,Minggu,Tidak,Hujan,0.14,0.1212,0.93,0.2537,13
395,1/17/2011,Musim Dingin,0,Januari,23,Iya,Minggu,Tidak,Hujan,0.16,0.1364,0.86,0.2836,4
396,1/18/2011,Musim Dingin,0,Januari,12,Tidak,Senin,Iya,Berawan,0.2,0.1818,0.86,0.3284,3
397,1/18/2011,Musim Dingin,0,Januari,13,Tidak,Senin,Iya,Berawan,0.2,0.197,0.86,0.2239,22
398,1/18/2011,Musim Dingin,0,Januari,14,Tidak,Senin,Iya,Berawan,0.22,0.2273,0.8,0.1642,28
399,1/18/2011,Musim Dingin,0,Januari,15,Tidak,Senin,Iya,Berawan,0.22,0.2273,0.87,0.1642,35
400,1/18/2011,Musim Dingin,0,Januari,16,Tidak,Senin,Iya,Berawan,0.22,0.2273,0.87,0.194,61
401,1/18/2011,Musim Dingin,0,Januari,17,Tidak,Senin,Iya,Berawan,0.22,0.2273,0.82,0.194,125
402,1/18/2011,Musim Dingin,0,Januari,18,Tidak,Senin,Iya,Berawan,0.22,0.2273,0.8,0.1642,133
403,1/18/2011,Musim Dingin,0,Januari,19,Tidak,Senin,Iya,Berawan,0.22,0.2273,0.8,0.1343,99
404,1/18/2011,Musim Dingin,0,Januari,20,Tidak,Senin,Iya,Berawan,0.22,0.2727,0.87,0,83
405,1/18/2011,Musim Dingin,0,Januari,21,Tidak,Senin,Iya,Berawan,0.22,0.2424,0.93,0.1045,41
406,1/18/2011,Musim Dingin,0,Januari,22,Tidak,Senin,Iya,Berawan,0.22,0.2576,0.93,0.0896,33
407,1/18/2011,Musim Dingin,0,Januari,23,Tidak,Senin,Iya,Berawan,0.22,0.2727,0.93,0,20
408,1/19/2011,Musim Dingin,0,Januari,0,Tidak,Selasa,Iya,Berawan,0.22,0.2727,0.93,0,3
409,1/19/2011,Musim Dingin,0,Januari,1,Tidak,Selasa,Iya,Hujan,0.22,0.2273,0.93,0.1343,7
410,1/19/2011,Musim Dingin,0,Januari,2,Tidak,Selasa,Iya,Hujan,0.22,0.2273,0.93,0.1343,3
411,1/19/2011,Musim Dingin,0,Januari,4,Tidak,Selasa,Iya,Hujan,0.22,0.2273,0.93,0.1343,2
412,1/19/2011,Musim Dingin,0,Januari,5,Tidak,Selasa,Iya,Berawan,0.22,0.2576,0.93,0.0896,7
413,1/19/2011,Musim Dingin,0,Januari,6,Tidak,Selasa,Iya,Berawan,0.22,0.2576,0.93,0.0896,32
414,1/19/2011,Musim Dingin,0,Januari,7,Tidak,Selasa,Iya,Berawan,0.24,0.2576,0.92,0.1045,90
415,1/19/2011,Musim Dingin,0,Januari,8,Tidak,Selasa,Iya,Berawan,0.24,0.2576,0.93,0.1045,197
416,1/19/2011,Musim Dingin,0,Januari,9,Tidak,Selasa,Iya,Berawan,0.24,0.2576,0.93,0.1045,109
417,1/19/2011,Musim Dingin,0,Januari,10,Tidak,Selasa,Iya,Berawan,0.26,0.2727,0.93,0.1343,47
418,1/19/2011,Musim Dingin,0,Januari,11,Tidak,Selasa,Iya,Berawan,0.28,0.303,0.87,0.0896,52
419,1/19/2011,Musim Dingin,0,Januari,12,Tidak,Selasa,Iya,Berawan,0.3,0.3182,0.81,0.0896,70
420,1/19/2011,Musim Dingin,0,Januari,13,Tidak,Selasa,Iya,Cerah,0.4,0.4091,0.62,0.2836,78
421,1/19/2011,Musim Dingin,0,Januari,14,Tidak,Selasa,Iya,Cerah,0.4,0.4091,0.58,0.2537,75
422,1/19/2011,Musim Dingin,0,Januari,15,Tidak,Selasa,Iya,Cerah,0.4,0.4091,0.54,0.2836,82
423,1/19/2011,Musim Dingin,0,Januari,16,Tidak,Selasa,Iya,Cerah,0.38,0.3939,0.58,0.3881,104
424,1/19/2011,Musim Dingin,0,Januari,17,Tidak,Selasa,Iya,Cerah,0.36,0.3333,0.57,0.3284,197
425,1/19/2011,Musim Dingin,0,Januari,18,Tidak,Selasa,Iya,Cerah,0.34,0.3182,0.61,0.2836,161
426,1/19/2011,Musim Dingin,0,Januari,19,Tidak,Selasa,Iya,Cerah,0.32,0.2879,0.57,0.4179,112
427,1/19/2011,Musim Dingin,0,Januari,20,Tidak,Selasa,Iya,Cerah,0.32,0.303,0.49,0.2985,76
428,1/19/2011,Musim Dingin,0,Januari,21,Tidak,Selasa,Iya,Cerah,0.32,0.2879,0.49,0.4179,59
429,1/19/2011,Musim Dingin,0,Januari,22,Tidak,Selasa,Iya,Cerah,0.3,0.303,0.52,0.1642,59
430,1/19/2011,Musim Dingin,0,Januari,23,Tidak,Selasa,Iya,Cerah,0.3,0.2727,0.52,0.4627,28
431,1/20/2011,Musim Dingin,0,Januari,0,Tidak,Rabu,Iya,Cerah,0.26,0.2273,0.56,0.3881,13
432,1/20/2011,Musim Dingin,0,Januari,1,Tidak,Rabu,Iya,Cerah,0.26,0.2727,0.56,0,5
433,1/20/2011,Musim Dingin,0,Januari,2,Tidak,Rabu,Iya,Cerah,0.26,0.2727,0.56,0,2
